Open,High,Low,Close,Volume,rsi,macd,macd_signal,macd_hist,adx,market_conditions_neutral,market_conditions_overbought,market_conditions_oversold,market_conditions_trending,price_direction
78.9,79.5,78.87,79.38,3473300,63.22680548388748,0.7776874409535566,0.45166384985884134,0.32602359109471524,23.482906513894957,0,0,1,0,21.138364175754262
79.2,80.0,79.14,79.88,3427400,65.56977792468585,0.851259066318022,0.5315828931506774,0.31967617316734454,24.470156338990673,0,0,1,0,21.085762222579238
79.91,80.47,79.76,80.32,5259400,67.53034136354653,0.9342994102210298,0.6121261965647479,0.32217321365628193,25.731473189461546,0,0,1,1,20.388606681809293
80.06,81.48,80.06,81.4,5208500,71.77829770189244,1.074866068148225,0.7046741708814432,0.3701918972667817,27.527522733249224,0,0,1,1,20.236879712297664
81.18,81.68,80.84,81.22,4688800,70.13146802608165,1.158388480277523,0.7954170327606592,0.36297144751686383,29.304855853992162,0,0,1,1,19.066499440255903
81.3,81.5,80.78,80.97,3786200,67.8046252614753,1.1906822392930536,0.8744700740671381,0.31621216522591555,30.846501208880472,0,0,1,1,15.790436656142678
81.13,81.57,80.81,81.41,3294000,69.7094648336552,1.2375143041708156,0.9470789200878735,0.2904353840829421,32.32150616974768,0,0,1,1,13.925969341721277
81.19,81.54,80.6,80.85,3968500,64.48052639917256,1.2154310011072909,1.000749336291757,0.21468166481553386,33.27454283440557,0,0,1,1,10.73122651467525
80.29,80.69,80.17,80.28,3727600,59.581552691977265,1.1388081169280895,1.0283610924190234,0.11044702450906607,33.345315831386735,0,0,1,1,9.340574681626187
79.9,80.38,79.31,79.4,3913300,52.89935375845588,0.9955986422358052,1.0218086023823798,-0.026209960146574618,32.02776510849859,0,0,1,0,6.747168706868135
79.6,80.86,79.35,80.66,4498600,59.843733591068506,0.9725644538901577,1.0119597726839353,-0.03939531879377767,31.289271340781767,0,0,1,0,7.151672106173314
80.6,81.2,80.25,80.93,4314300,61.16505125246656,0.9649728310678967,1.0025623843607276,-0.03758955329283098,30.924413282220762,0,0,1,0,6.649041521056212
81.14,82.5,81.06,82.28,5722200,67.01011672093998,1.0557204447419934,1.0131939964369807,0.04252644830501273,31.59312728016382,0,0,1,1,7.3003909675956145
82.25,82.7,81.84,82.21,4920200,66.451619306561,1.1092039546605292,1.0323959880816904,0.07680796657883882,32.34496158862859,0,0,1,1,6.491210833015799
81.9,83.0,81.74,82.47,4265300,67.5339747504441,1.1592072293299225,1.057758236331337,0.10144899299858556,33.238356688151576,0,0,1,1,6.544660770079136
83.21,83.59,82.79,82.94,8203800,69.45256522013781,1.2226661228249753,1.0907398136300646,0.13192630919491077,34.426133383490004,0,0,1,1,7.519570325189189
82.56,83.21,82.17,82.24,4417600,63.43947643585241,1.20261065621483,1.1131139821470177,0.08949667406781225,34.53025110634075,0,0,1,1,7.425486149372422
81.95,82.09,81.42,81.87,5088600,60.45983078054009,1.1436770495406137,1.119226595625737,0.024450453914876658,33.57501339086755,0,0,1,1,8.264569869683003
82.37,83.79,82.2,83.42,7524600,67.37325801279339,1.2081173628352815,1.1370047490676458,0.07111261376763567,33.86619027161679,0,0,1,1,11.11485922345061
82.61,83.25,81.35,81.61,8909000,55.22939823827235,1.100449604159195,1.1296937200859556,-0.029244115926760683,33.14110320577068,0,0,1,0,10.095380963860599
81.75,82.12,81.01,81.21,4350200,52.95763094339574,0.9716449544367975,1.098083966956124,-0.12643901251932643,32.09851368680938,0,0,1,0,9.084137736516023
81.64,82.28,81.28,82.0,5683000,56.74214638562985,0.9226766966265245,1.063002512890204,-0.14032581626367957,31.251063064404544,0,0,1,0,8.347178837696646
81.9,82.66,81.7,82.5,4731800,58.990836467548114,0.913682458209621,1.0331385019540875,-0.1194560437444665,30.751151370637725,0,0,1,0,7.068595117002682
82.0,82.67,81.71,82.09,5880500,56.401697571702336,0.8635168018065258,0.9992141619245751,-0.13569736011804934,30.29466070925979,0,0,1,0,2.9076233070998048
81.85,82.35,81.72,81.99,4592300,55.75888303893509,0.8063953695612867,0.9606504034519174,-0.15425503389063078,29.870776523694566,0,0,1,0,0.25436640492698837
81.9,82.79,81.77,81.94,4770700,55.41878416618107,0.7484638158698829,0.9182130859355105,-0.16974927006562768,29.843550081016076,0,0,1,0,-2.3069539279093254
81.76,82.47,81.58,81.87,4483300,54.913791263233094,0.6889622986943351,0.8723629284872755,-0.18340062979294036,29.53550792876707,0,0,1,0,-2.687780198860695
81.88,82.26,81.56,81.65,4838500,53.270830936660616,0.6169430211500213,0.8212789470198246,-0.20433592586980331,29.218502209069023,0,0,1,0,-3.456214982793295
81.65,83.25,81.631,83.1,6119300,61.456074327442856,0.6691564872204339,0.7908544550599464,-0.12169796783951259,29.75597935756648,0,0,1,0,-1.225061489884741
82.81,83.21,82.6,82.92,4956600,60.049881493991975,0.6880797841448896,0.7702995208769351,-0.08221973673204552,30.255065281171262,0,0,1,0,1.4440515045749462
82.93,83.78,82.5,83.14,5340900,61.21789092052522,0.7126142215171001,0.7587624610049681,-0.04614823948786806,31.143474950638222,0,0,1,0,3.153745594647588
83.14,84.08,83.0,84.0,4490200,65.46809049780687,0.7923193878740449,0.7654738463787835,0.026845541495261416,32.17560189852968,0,0,1,1,5.336320097390924
83.71,84.63,83.56,84.19,4712900,66.34561527633527,0.8608938699158131,0.7845578510861894,0.07633601882962371,33.48706137083393,0,0,1,1,10.141755423802993
84.15,84.6869,83.79,84.19,5210600,66.34561527633527,0.904809559607628,0.8086081927904771,0.09620136681715086,34.740248175473184,0,0,1,1,11.381352729333079
84.2,84.9,84.1,84.7,4661700,68.81279712705562,0.9695889796270478,0.8408043501577913,0.1287846294692565,36.03978927607749,0,0,1,1,12.06585882416646
84.45,86.21,84.44,86.08,7788600,74.30244933670689,1.1193781095040691,0.8965191020270469,0.22285900747702225,37.93419506198201,0,0,1,1,15.448225173061411
86.08,87.6,85.75,86.71,8633100,76.34918025561146,1.2742342299546863,0.9720621276125747,0.30217210234211156,40.19993295615652,0,0,1,1,19.57002043543464
86.35,87.94,86.22,86.95,13295500,77.0975335094872,1.4001843615902914,1.057686574408118,0.3424977871821733,42.4068659015147,0,0,1,1,22.26775162870435
90.6,92.04,89.73,89.82,27875200,83.72813713858064,1.7118525916570348,1.1885197778579015,0.5233328137991333,45.244157195589914,0,0,1,1,27.510104045940047
89.45,90.98,89.31,89.86,10671400,83.79853958530187,1.9397196939411714,1.3387597610745554,0.600959932866616,47.35313345632843,0,0,1,1,30.845091976003502
90.04,90.7,89.55,90.48,7390900,84.88982031803135,2.145601672153049,1.500128143290254,0.6454735288627949,49.31146855558563,0,0,1,1,33.191741551319076
90.05,92.0,90.01,91.56,8862300,86.58490994169813,2.368607761382833,1.6738240669087698,0.6947836944740633,51.35820843830879,0,0,1,1,34.87353049153195
90.91,91.95,90.8,91.49,9222300,85.91218616906218,2.510750905236563,1.8412094345743284,0.6695414706622345,53.258752615123164,0,0,1,1,36.57216639796528
91.21,91.99,90.94,91.83,6122100,86.46236384375426,2.620626577426961,1.997092863144855,0.623533714282106,55.030626074269776,0,0,1,1,37.009067307012025
91.63,91.93,91.25,91.54,4990300,83.46814269409572,2.653712912306318,2.1284168729771475,0.5252960393291706,56.67593714347735,0,0,1,1,35.96067896367614
90.91,91.89,90.58,90.76,5840300,75.85884965017782,2.5871712896356627,2.2201677563088507,0.367003533326812,57.181251685651816,0,0,1,1,33.676698045977076
90.3,92.0,89.8,91.5,5594000,77.91581396404437,2.564585445211236,2.2890512940893277,0.27553415112190827,56.5795521152525,0,0,1,1,31.167945901108105
91.5,92.68,91.5,92.33,9267300,79.97662053398068,2.5838747643064863,2.3480159881327594,0.23585877617372697,56.31055897332088,0,0,1,1,28.145312654769874
92.5,92.68,91.5,91.8,5845700,75.15392378984752,2.527262410158258,2.383865272537859,0.14339713762039885,56.060779627241516,0,0,1,1,23.31444922554355
91.8,91.95,91.25,91.68,4895100,74.06491967408158,2.444534640838043,2.395999146197896,0.04853549464014728,55.47246746974485,0,0,1,1,18.666211684872426
91.76,92.34,91.1816,91.41,4506400,71.55262468744542,2.330323030791291,2.3828639231165747,-0.05254089232528347,55.11996691301054,0,0,1,0,13.122477552268938
91.5,92.74,91.5,92.6,6240600,75.4975240440156,2.309213387241371,2.368133815941534,-0.05892042870016301,54.984540809178604,0,0,1,0,8.51229164279523
92.42,93.4,92.41,92.45,7305200,74.10258236980613,2.254392858679566,2.3453856244891407,-0.09099276580957483,55.15286905973954,0,0,1,0,7.5034798563895455
92.25,92.92,92.01,92.59,6022200,74.57476475314054,2.196919306573534,2.315692360906019,-0.1187730543324852,54.69861420252204,0,0,1,0,6.136666985024452
92.59,93.19,92.37,92.42,4518900,72.83809411361148,2.113292799293035,2.275212448583422,-0.16191964929038738,54.415763037471955,0,0,1,0,4.966589049434969
92.3,92.35,91.63,91.76,5369600,66.37541602728567,1.9710407745086798,2.2143781137684737,-0.24333733925979395,53.06750512220687,0,0,1,0,4.260977696279416
91.75,92.43,91.41,92.07,4358300,67.81968054879613,1.861857099540785,2.143873910922936,-0.28201681138215084,51.512793968387065,0,0,1,0,3.8775896983955502
92.0,93.29,91.65,93.29,5873000,72.7756648888865,1.8524185268503714,2.085582834108423,-0.23316430725805137,50.639984506379825,0,0,1,0,5.969804305806025
93.08,93.28,92.54,93.11,4172800,71.03736861963894,1.809554476715718,2.0303771626298817,-0.22082268591416376,49.8295185773731,0,0,1,0,6.856428115427271
93.07,93.6,92.6,93.47,4171500,72.45447778051842,1.7840677767331243,1.9811152854505303,-0.19704750871740595,49.28422387831973,0,0,1,0,6.480022197620613
93.42,94.05,93.31,93.81,5251000,73.76030343590946,1.7708908149036517,1.9390703913411547,-0.16817957643750292,49.05660588198703,0,0,1,0,7.357373761859839
93.77,93.8,93.01,93.25,5010600,68.03911033659811,1.6957135278303639,1.8903990186389965,-0.19468549080863262,48.362855823601045,0,0,1,0,8.299097249273796
92.85,93.43,92.85,93.08,3067800,66.35646445261183,1.6039283196922582,1.833104878849649,-0.22917655915739066,47.46123620564019,0,0,1,0,7.75831028516272
92.9,93.74,92.8,93.52,3351700,68.5260360315461,1.548838161524884,1.776251535384696,-0.22741337385981186,46.85903462967011,0,0,1,0,7.384621237090318
93.05,93.75,92.98,93.35,2129800,66.73539104125138,1.4744645257923281,1.7158941334662223,-0.2414296076738942,46.307580016379184,0,0,1,0,5.774171840674545
92.71,93.24,91.12,91.45,6284000,50.768018511125575,1.24782461716093,1.6222802302051638,-0.3744556130442338,43.18813251225121,0,0,1,0,2.8083900679245586
91.05,91.57,90.43,91.35,4962100,50.088739133261996,1.048060305644455,1.5074362452930221,-0.45937593964856704,40.610512353139264,0,0,1,0,-0.32991930377927786
91.35,91.66,91.01,91.52,4623000,51.28212303754028,0.8931673515430276,1.3845824665430233,-0.4914151149999957,38.116404171310194,0,0,1,0,-2.64882811815064
91.35,92.48,91.25,91.92,6470700,54.06516375643441,0.793542759565625,1.2663745251475436,-0.47283176558191853,35.849969205285866,0,0,1,0,-4.359896281560597
91.9,91.91,90.55,91.25,5445400,49.014428083588555,0.6529987885341484,1.1436993778248645,-0.49070058929071614,33.55558559309477,0,0,1,0,-8.246070570846836
92.5,93.95,92.25,93.51,7507900,61.932768638074776,0.715729309366651,1.0581053641332219,-0.34237605476657085,32.595201447336294,0,0,1,0,-7.776853965737565
93.6,94.64,93.44,94.48,6886200,65.92358143878766,0.8340996113366543,1.0133042135739083,-0.17920460223725398,32.14421337034232,0,0,1,0,-3.81114958031728
94.7,94.87,94.01,94.12,5947300,63.272397818297044,0.8886165190187256,0.9883666746628718,-0.09975015564414613,31.867511052722197,0,0,1,0,-1.037506857603094
94.0,94.43,93.5521,94.23,4310800,63.7520836917169,0.9299774407751045,0.9766888278853183,-0.04671138711021383,31.109544188390906,0,0,1,0,2.3459262873882594
93.65,94.39,93.47,93.86,4140000,60.87218654570176,0.9222690183246982,0.9658048659731943,-0.04353584764849605,30.315220610752306,0,0,1,0,5.5596933620904165
93.72,94.35,93.56,93.64,3459200,59.16089896634147,0.8881696102131258,0.9502778148211806,-0.06210820460805477,29.577634431516458,0,0,1,0,7.336316601853258
93.6,94.85,93.3,94.12,7783800,61.69138413835423,0.8896225570178729,0.938146763260519,-0.048524206242646195,29.285517581936833,0,0,1,0,9.45578760824839
94.78,95.33,94.5,94.77,6441300,64.86613972154359,0.9324746087079916,0.9370123323500136,-0.004537723642021985,29.367348234827464,0,0,1,0,13.108144624440941
94.76,95.72,94.54,95.36,4644100,67.49903412306787,1.0024871892776588,0.9501073037355426,0.052379885542116145,29.71595966524683,0,0,1,1,16.957673533885316
95.61,95.8,95.05,95.3,8086500,66.94957006949676,1.041129670472941,0.9683117770830223,0.07281789338991862,30.095909581574148,0,0,1,1,16.898896774968573
94.95,96.16,94.8,95.44,7984900,67.61207082367319,1.0707084842815249,0.9887911185227228,0.08191736575880204,30.703231545460294,0,0,1,1,15.984971233964597
95.1,96.39,94.91,96.0,4933200,70.18642335346416,1.1263533271881698,1.0163035602558121,0.11004976693235768,31.426662717003683,0,0,1,1,15.256184215108261
96.31,96.5,95.7,96.0,3654600,70.18642335346416,1.1571137787282737,1.0444656039503044,0.11264817477796929,32.17612272834196,0,0,1,1,14.172457271853963
95.86,96.5,95.53,95.91,4405600,69.16177506740455,1.1608478786103689,1.0677420588823172,0.09310581972805165,32.57107196659206,0,0,1,1,10.742166412727519
95.75,95.98,95.24,95.25,3031500,62.01213026467308,1.0978948471378231,1.0737726165334185,0.02412223060440466,32.42905003690451,0,0,1,1,9.205654265610567
95.0,95.81,94.92,95.66,2278700,64.46936110101007,1.0687676019996388,1.0727716136266625,-0.004004011627023685,31.757066191071424,0,0,1,0,9.673744789065399
96.3,97.23,96.2728,97.2,4571600,71.83798364567271,1.156616425871448,1.0895405760756196,0.06707584979582837,32.32484626350995,0,0,1,1,11.629228129071555
97.11,97.4,96.87,96.97,4501700,69.51909857604157,1.1939154596642112,1.110415552793338,0.08349990687087328,32.96914713853498,0,0,1,1,12.661804297671981
97.0,97.88,96.83,97.15,4455900,70.32638002601237,1.2238914495626432,1.133110732147199,0.09078071741544425,33.88730479056118,0,0,1,1,12.648617420463076
97.17,98.4,96.26,97.27,9196800,70.88008783916273,1.2430020803997337,1.1550890017977058,0.0879130786020279,33.81333648225394,0,0,1,1,11.634060366041524
96.95,98.79,96.88,98.31,10524500,75.19935335947184,1.3267724939570087,1.1894257002295663,0.1373467937274424,34.039688212229485,0,0,1,1,12.240357060164353
97.6,97.95,96.91,97.42,7221300,66.15598295735442,1.3062875188926881,1.2127980639621907,0.09348945493049743,34.249871961492495,0,0,1,1,11.617146802860413
98.5,99.5,98.35,98.9,10340000,72.15317880307235,1.3934142476155813,1.2489213006928688,0.14449294692271253,35.4393781054209,0,0,1,1,13.728874538628078
99.24,100.33,99.07,100.07,11108200,75.80347535892275,1.5391298983515753,1.30696302022461,0.23216687812696524,36.94018209261227,0,0,1,1,16.642619076783053
99.03,99.05,97.93,98.89,8744800,66.35604223672134,1.5416235859840413,1.3538951333764964,0.1877284526075449,36.73350782019132,0,0,1,1,16.8816025123055
99.85,99.9,98.5,98.65,8000700,64.59275748472771,1.5068636707560898,1.384488840852415,0.12237482990367488,37.02742529635623,0,0,1,1,16.933475784440795
98.99,99.69,98.5,99.34,6636500,67.2844115652934,1.517500618417884,1.4110911963655088,0.10640942205237525,37.300348667080776,0,0,1,1,17.407067972484974
99.4,100.84,99.3,100.82,9602200,72.17115587749203,1.626603633042734,1.454193683700954,0.1724099493417801,38.14224829215544,0,0,1,1,19.14745071083074
100.69,100.9,99.9,100.02,8200700,66.39776091136272,1.6297287455489027,1.4893006960705437,0.14042804947835896,38.95225061675002,0,0,1,1,17.468960706477013
99.79,99.95,98.91,99.45,14636100,62.557868108594676,1.5681347026913386,1.5050674973947027,0.0630672052966359,38.409795963133554,0,0,1,1,14.49161941014928
95.0,96.85,94.55,96.17,26035800,46.05313412529927,1.2403543591113078,1.4521248697380238,-0.21177051062671604,36.85203259072705,0,0,1,0,8.116527202566303
96.42,97.23,96.12,97.11,13539300,50.11508371915268,1.0443970601912156,1.370579307828662,-0.3261822476374465,35.12958381386596,0,0,1,0,2.895063090260346
96.91,97.38,96.2,97.08,10337400,49.98572598504726,0.8765741386989276,1.2717782740027153,-0.3952041353037876,33.41832076385858,0,0,1,0,-2.1196059977103547
97.14,97.58,96.58,97.4,5700000,51.42598740512664,0.7606265604505751,1.1695479312922872,-0.4089213708417121,31.674018247573205,0,0,1,0,-6.344476224503825
97.22,97.92,97.22,97.51,6201300,51.93834534071294,0.6698912605642562,1.069616597146681,-0.3997253365824247,29.78523153795837,0,0,1,0,-8.447002701479299
97.49,97.83,96.84,97.45,5771100,51.61851603917312,0.5863819371710974,0.9729696651515642,-0.3865877279804668,28.30170012686498,0,0,1,0,-12.044181043715872
98.1,98.66,97.45,98.54,7294800,56.820485794332065,0.6012235563112682,0.898620443383505,-0.29739688707223677,26.304850548017857,0,0,1,0,-11.222727302973961
98.62,99.45,98.5,99.37,7177900,60.31917680297943,0.6722108812067091,0.8533385309481458,-0.1811276497414367,25.026502309625624,0,0,1,0,-6.820427669448182
98.8,99.48,98.35,99.15,6432600,58.95559211962037,0.7026173507833988,0.8231942949151965,-0.12057694413179765,23.713452408813236,0,0,1,0,-4.739046398251917
98.97,99.18,97.96,99.0,6610700,57.99297112509548,0.7064672360553459,0.7998488831432263,-0.09338164708788044,22.162225572231627,0,0,1,0,-3.4072802889558185
99.1,99.73,98.88,99.17,6656300,58.81374768500886,0.7149938728233565,0.7828778810792524,-0.06788400825589591,21.15636134804004,0,0,1,0,-0.5792343006862196
99.17,100.44,98.9,100.38,8184800,64.17869558276038,0.8100504244470272,0.7883123897528074,0.021738034694219865,20.74395637887804,0,0,1,0,7.0363482184138535
100.0,100.4,99.54,99.55,6532800,58.54515297371372,0.8090827606257136,0.7924664639273886,0.016616296698324984,20.36100890751332,0,0,1,0,11.794636325273899
99.8,100.36,99.12,99.54,7698200,58.478549959567886,0.7983065822970445,0.7936344876013198,0.004672094695724716,19.579433221068882,0,0,1,0,15.492671917211576
98.9,99.74,98.65,99.62,6152200,58.881558504342856,0.7871479630105114,0.7923371826831581,-0.005189219672646739,18.395401862262975,0,0,1,0,13.45881694572489
99.35,99.7,97.81,98.55,6100400,51.65936266889229,0.684078982509547,0.7706855426484359,-0.0866065601388889,17.61307876221921,0,0,1,0,10.575551484368253
98.8,99.2,98.22,98.58,5331000,51.83773153786034,0.5979243227722151,0.7361332986731918,-0.1382089759009767,16.88663588360714,0,0,1,0,7.273133186053576
98.6,98.74,97.8,98.29,5702800,49.92019186103406,0.5004763777042598,0.6890019144794054,-0.1885255367751456,16.57927864234595,0,0,1,0,3.6744765102627404
98.5,99.43,98.25,99.2,5644800,55.48480217354634,0.4910174306828736,0.6494050177200991,-0.15838758703722544,15.574357800578644,0,0,1,0,1.519555843243885
99.06,99.52,98.48,98.92,5568600,53.51444723777551,0.45567475218255993,0.6106589646125913,-0.15498421243003135,14.55033291907452,0,0,1,0,-1.6365770416169798
99.12,99.25,98.63,98.99,4800700,53.95467824494127,0.4283757903696852,0.5742023297640101,-0.14582653939432488,13.599452671963551,0,0,1,0,-2.988002020720134
98.66,99.46,98.55,99.35,4124200,56.249428884347154,0.43082388820438666,0.5455266414520854,-0.11470275324769874,12.774630776813542,0,0,1,0,-2.2994106427611674
98.9,99.37,98.7,99.09,4302400,54.15045224045273,0.40709149889306673,0.5178396129402817,-0.11074811404721496,12.008724731317104,0,0,1,0,-2.445233042027438
98.8,99.5,97.77,98.5,5900100,49.62508241391083,0.3367930001574848,0.4816302903837223,-0.14483729022623748,12.047034425024039,0,0,1,0,-3.8211789395762747
98.4,98.44,97.41,97.73,6355800,44.4089792030142,0.21645323049105514,0.42859487840518884,-0.2121416479141337,12.434127540381436,0,0,1,0,-5.998452220577083
97.86,97.86,96.46,96.91,5922100,39.63155447813598,0.05429012627386953,0.353733927978925,-0.29944380170505547,13.606354553603964,0,0,1,0,-6.875046903299156
96.0,96.01,92.88,93.96,11996700,27.97280581731565,-0.3087070650788917,0.22124572936736167,-0.5299527944462533,16.518328279943706,0,0,1,0,-13.086642101912878
93.71,94.09,92.47,92.94,12191600,25.211168474840868,-0.6709560661093548,0.04280537027201839,-0.7137614363813731,19.360402859674828,0,0,1,0,-19.251895305824913
90.25,93.05,88.77,92.27,12865700,23.565414143135595,-1.0005704564767086,-0.165869795077727,-0.8347006613989816,22.909823385849993,0,0,1,0,-24.396119725145947
91.86,92.37,90.84,90.9,9451300,20.6036728195974,-1.3567005861778938,-0.4040359532977604,-0.9526646328801334,26.20571387444122,0,0,1,0,-30.960978698548214
90.25,92.15,90.1,91.81,10314900,27.152896800366427,-1.5476663506312036,-0.632762032764449,-0.9149043178667546,29.406270016983594,0,0,1,0,-34.43898930880362
92.4,93.89,92.26,93.8,9184200,39.00236351949392,-1.520899740437855,-0.8103895742991302,-0.7105101661387249,30.689075093599687,0,0,1,0,-34.77764257707396
93.97,94.85,93.62,93.94,10269100,39.7449374582041,-1.4714284676033174,-0.9425973529599676,-0.5288311146433498,31.081069331927818,0,0,1,0,-33.0008454153716
94.25,94.82,92.519,93.0,7403900,36.52939889135517,-1.4908862627602701,-1.0522551349200282,-0.43863112784024194,31.83590529353957,0,0,1,0,-31.690543822503887
93.48,94.0,92.82,93.28,6333000,38.134978825669776,-1.4668046348888168,-1.1351650349137858,-0.331639599975031,32.53682440075049,0,0,1,0,-28.76726988905631
93.29,94.17,92.97,94.11,5531300,42.75753691759982,-1.3650107140791192,-1.1811341707468526,-0.18387654333226666,33.034692415345795,0,0,1,0,-22.780264847002325
93.86,94.47,92.62,92.71,7539100,37.64766635280938,-1.3813828762472582,-1.2211839118469336,-0.16019896440032455,33.63715884858489,0,0,1,0,-17.559431693416723
92.71,94.03,92.1,93.76,8713900,43.136461798434645,-1.294707130068474,-1.2358885554912418,-0.058818574577232274,34.402868525953295,0,0,1,0,-9.888975473771717
93.4,93.97,93.1,93.45,5910000,41.962003430229785,-1.2367736294432916,-1.2360655702816516,-0.0007080591616399623,35.113884654938246,0,0,1,0,-2.612386855846164
93.49,94.45,93.02,93.25,8728700,41.18295651318689,-1.1932442642304721,-1.2275013090714157,0.03425704484094361,35.256796942259975,0,0,1,1,3.9552988351383402
93.95,94.32,93.39,93.99,4568100,45.234329385819805,-1.0865104964514245,-1.1993031465474175,0.11279265009599304,35.389501209058714,0,0,1,1,7.062394139257719
94.0,94.53,93.55,94.5,4560000,47.897976894420715,-0.9498215274342101,-1.149406822724776,0.1995852952905659,35.269599832546895,0,0,1,1,9.059578896983032
94.5,95.81,93.83,95.36,7665600,52.126390609283554,-0.7633008647861317,-1.0721856311370472,0.30888476635091555,33.820034403301165,0,0,1,1,10.793208780123601
95.22,95.44,94.65,95.19,5700400,51.24111878393766,-0.6220291106910736,-0.9821543270478525,0.36012521635677897,32.474009361858705,0,0,1,1,8.990796311332971
94.86,95.22,94.65,95.03,4412500,50.37399494224798,-0.5170209943979103,-0.8891276605178641,0.3721066661199538,31.224128966233565,0,0,1,1,7.540609907228956
94.84,95.25,94.32,95.0,6729400,50.20245178181425,-0.4312508634628358,-0.7975523011068584,0.36630143764402257,30.32570561759593,0,0,1,1,8.929361194720265
94.71,95.03,94.2,94.73,4695800,48.59840789139759,-0.3806759647135607,-0.7141770338281989,0.33350106911463817,29.588061630998116,0,0,1,1,9.842528853185403
93.9,95.02,93.8,94.26,8128000,45.85198005807511,-0.37420644615257004,-0.6461829162930731,0.2719764701405031,29.224927078158764,0,0,1,1,8.080733772504283
94.95,95.11,93.96,94.57,6851500,47.94168410441188,-0.34014392937513094,-0.5849751189094847,0.2448311895343538,28.76800664728291,0,0,1,1,7.012780342363863
94.24,94.75,93.57,94.26,7638100,46.02868209132958,-0.33430983298966055,-0.5348420617255198,0.2005322287358593,28.669561641439664,0,0,1,1,6.666434022371886
94.51,95.5,94.06,95.21,5883700,52.309045192519,-0.25014568530316694,-0.4779027864410493,0.22775710113788233,27.585711048095312,0,0,1,1,5.203966017924433
95.45,96.23,95.33,96.1,5730800,57.31975982393469,-0.1103572996763944,-0.4043936890881183,0.2940363894117239,25.747549052762082,0,0,1,1,6.522287764596734
95.8,96.45,95.57,96.21,4276200,57.908395386188275,0.009196077093037047,-0.32167573585188725,0.3308718129449243,24.01063098679171,0,0,1,0,6.855186811123311
95.98,96.75,95.75,96.52,3307100,59.599461128123366,0.127487798754629,-0.231843028930584,0.359330827685213,22.715909539427468,0,0,1,0,6.630405332277512
96.43,96.94,96.12,96.62,4850600,60.15556468792086,0.22669085363190788,-0.14013625241808564,0.3668271060499935,21.714651627723992,0,0,1,0,7.133075393719803
96.4,96.8,96.1642,96.46,3596400,58.76186640562804,0.2890671404601761,-0.054295573842433276,0.3433627143026094,20.78491213828505,0,0,1,0,7.672988346157123
96.46,96.7,94.95,95.16,5936900,48.85739472099612,0.23093953452266192,0.002751447830585764,0.22818808669207616,20.08730223216268,0,0,1,0,7.232240310396594
94.86,95.82,94.53,95.67,7085300,52.25720790915843,0.22344993403575586,0.04689114507161979,0.17655878896413607,19.841803525112862,0,0,1,0,7.34622610220216
95.75,95.75,94.59,94.93,6027800,47.339711614673185,0.15600423640029248,0.06871376333735432,0.08729047306293816,19.613840439995176,0,0,1,0,5.847705866807897
94.99,96.3,94.72,96.18,6865100,55.03667220161803,0.20109943926253493,0.09519089852239045,0.10590854074014448,18.671461644010886,0,0,1,0,6.338256796752775
96.3,97.66,96.02,97.12,10264000,59.795629619169496,0.3091244621402325,0.13797761124595886,0.17114685089427362,18.31827055714429,0,0,1,0,7.548035154036394
94.8,95.91,94.4,94.8,15871700,46.667267214278226,0.20516544060976116,0.15141517711871932,0.05375026349104184,17.616662963174743,0,0,1,0,3.527725820354466
94.5,94.87,94.0,94.29,9445600,44.361506302934885,0.0806942363837777,0.137270988971731,-0.056576752587953305,17.28800113388522,0,0,1,0,-0.9128774755587189
95.02,95.15,93.911,94.58,9340300,45.99547801713349,0.005388372829131072,0.11089446574321102,-0.10550609291407995,16.693029174150343,0,0,1,0,-5.382505790969034
95.35,95.73,95.05,95.21,7247400,49.46738572542954,-0.003416943321411736,0.08803218393028647,-0.09144912725169821,15.563524030494,0,0,1,0,-7.102077517366398
99.55,99.9,97.23,98.49,21450700,62.85620540219451,0.25137566588622917,0.12070088032147502,0.13067478556475415,17.01692200867807,0,0,1,0,-1.8278076528115155
98.75,101.7,98.73,101.46,14827300,70.48255315136433,0.6850579019789933,0.2335722846529787,0.4514856173260146,19.030096376883016,0,0,1,0,7.899200975944653
100.4,101.5,100.21,100.9,8608500,67.6616437344492,0.9723581393510443,0.3813294555925918,0.5910286837584525,20.899472575930467,0,0,1,0,15.67143479576448
100.3,101.17,100.06,101.17,6141400,68.31998831781321,1.2079083750202955,0.5466452394781325,0.661263135542163,22.492025934334816,0,0,1,0,22.49492972142463
101.11,103.0,100.97,102.21,10050400,70.78697138205636,1.4616539058150693,0.7296469727455198,0.7320069330695494,24.594201167710114,0,0,1,0,28.903523175666923
102.06,103.17,102.05,103.17,8670100,72.88590420123427,1.7203815563714926,0.9277938894707144,0.7925876669007782,26.598204489444516,0,0,1,1,32.999959708372124
102.8,103.14,102.13,102.22,6820300,67.70196073861743,1.8276994414926548,1.1077749998751025,0.7199244416175523,28.45906471676932,0,0,1,1,35.03678773039467
102.1,103.0,101.35,102.8,7302200,69.14485140592954,1.9372197282229848,1.273663945544679,0.6635557826783058,29.374193097009137,0,0,1,1,35.61431647431717
102.75,103.03,102.25,102.96,5464800,69.54899488057521,2.01371317533966,1.4216737915036752,0.592039383835985,30.236867931846685,0,0,1,1,36.59895939452646
